lat,lon,name,admin1,admin2,cc
14.947,104.013,ผักไหม,ศรีสะเกษ,ห้วยทับทัน,TH
14.981,104.019,จานแสนไชย,ศรีสะเกษ,ห้วยทับทัน,TH
15.11,104.027,ปราสาท,ศรีสะเกษ,ห้วยทับทัน,TH
14.899,104.71,โนนค้อ,ศรีสะเกษ,โนนคูณ,TH
14.976,104.64,บก,ศรีสะเกษ,โนนคูณ,TH
14.923,104.614,โพธิ์,ศรีสะเกษ,โนนคูณ,TH
14.861,104.774,หนองกุง,ศรีสะเกษ,โนนคูณ,TH
14.88,104.638,เหล่ากวาง,ศรีสะเกษ,โนนคูณ,TH
14.766,104.476,ศรีแก้ว,ศรีสะเกษ,ศรีรัตนะ,TH
14.744,104.453,พิงพวย,ศรีสะเกษ,ศรีรัตนะ,TH
14.785,104.515,สระเยาว์,ศรีสะเกษ,ศรีรัตนะ,TH
14.866,104.488,ตูม,ศรีสะเกษ,ศรีรัตนะ,TH
14.813,104.555,เสื่องข้าว,ศรีสะเกษ,ศรีรัตนะ,TH
14.806,104.419,ศรีโนนงาม,ศรีสะเกษ,ศรีรัตนะ,TH
14.828,104.474,สะพุง,ศรีสะเกษ,ศรีรัตนะ,TH
14.917,104.55,น้ำเกลี้ยง,ศรีสะเกษ,น้ำเกลี้ยง,TH
14.93,104.451,ละเอาะ,ศรีสะเกษ,น้ำเกลี้ยง,TH
14.964,104.479,ตองปิด,ศรีสะเกษ,น้ำเกลี้ยง,TH
14.852,104.58,เขิน,ศรีสะเกษ,น้ำเกลี้ยง,TH
14.876,104.525,รุ่งระวี,ศรีสะเกษ,น้ำเกลี้ยง,TH
